id,Tenancy__r:Contract:PMS_Reference__C,pms_reference__c
006Nz000006Qvu3IAC,222683002002,222683002002
006Pv00000DVy91IAD,222683002002,222683002002
006Nz000001eof5IAA,222683003003,222683003003
006Nz000006xtehIAA,222683003003,222683003003
006Pv00000Ad4ECIAZ,222683003003,222683003003
0068d000003tBzBAAU,222683004001,222683004001
0068d00000CtJqOAAV,222683004001,222683004001
006Pv00000AnvCLIAZ,222683004001,222683004001
006Nz000002XBd4IAG,222683007002,222683007002
006Nz000005QIbCIAW,222683007002,222683007002
006Pv00000AJcn8IAD,222683007002,222683007002
0068d00000Cqg2bAAB,222683008003,222683008003
006Nz000006SJL5IAO,222683008003,222683008003
006Pv00000DaVVfIAN,222683008003,222683008003
0068d00000BKLaoAAH,222683009003,222683009003
006Nz000005hdpoIAA,222683009003,222683009003
0068d00000F5hrgAAB,222683010003,222683010003
006Nz000001aLVCIA2,222683010003,222683010003
006Nz000006Vyj1IAC,222683010003,222683010003
006Nz000009v0mXIAQ,222683010003,222683010003
0068d000004eUH6AAM,222683012001,222683012001
0068d00000CqylaAAB,222683012001,222683012001
006Nz00000CUKnGIAX,222683012001,222683012001
0068d000004ggOhAAI,222683014001,222683014001
0068d00000CqgTIAAZ,222683014001,222683014001
006Nz000001e6SjIAI,222683014001,222683014001
006Nz000008ye9IIAQ,222683014001,222683014001
0068d000003t8dYAAQ,222683016001,222683016001
0068d00000CsK4pAAF,222683016001,222683016001
006Nz00000CUYAGIA5,222683016001,222683016001
0068d000008ZY20AAG,222683017003,222683017003
006Nz000000dr7hIAA,222683017003,222683017003
006Nz000001F0brIAC,222683018003,222683018003
006Nz000003tgYBIAY,222683018003,222683018003
0068d00000F5gNJAAZ,222683019002,222683019002
006Nz000009h6pwIAA,222683019002,222683019002
0068d0000072Pn9AAE,222683020001,222683020001
0068d00000CtJpkAAF,222683020001,222683020001
006Nz00000BMXwkIAH,222683020001,222683020001
0068d000006r2VKAAY,222683021002,222683021002
0068d00000CrMnlAAF,222683021002,222683021002
006Nz000009laqwIAA,222683021002,222683021002
0068d000004f3I5AAI,222683023001,222683023001
0068d00000BKChwAAH,222683023001,222683023001
006Nz000006XgReIAK,222683023001,222683023001
0068d000005qrgZAAQ,222683024002,222683024002
0068d00000CqltoAAB,222683024002,222683024002
006Nz0000093uN5IAI,222683024002,222683024002
006Pv00000F08YMIAZ,222683024002,222683024002
0068d00000CqfgGAAR,222683025002,222683025002
006Nz000007kkLdIAI,222683025002,222683025002
006Pv00000Exxk9IAB,222683025002,222683025002
0068d00000CtsygAAB,222683026002,222683026002
006Nz000008pMDRIA2,222683026002,222683026002
006Pv00000F5JG1IAN,222683026002,222683026002
0068d000004h96MAAQ,222683027001,222683027001
0068d00000CqqERAAZ,222683027001,222683027001
006Nz000008VttGIAS,222683027001,222683027001
006Pv00000DusG9IAJ,222683027001,222683027001
006Nz000000mIaaIAE,222683028002,222683028002
006Nz00000BpMwEIAV,222683028002,222683028002
0068d00000F5c0aAAB,222683029002,222683029002
006Nz000009ZtUKIA0,222683029002,222683029002
006Pv00000FPecrIAD,222683029002,222683029002
0068d000006kMMHAA2,222683031001,222683031001
0068d00000CsBgzAAF,222683031001,222683031001
006Nz000009XXG9IAO,222683031001,222683031001
006Pv00000FFJ3QIAX,222683031001,222683031001
0068d00000F4yQIAAZ,222683033002,222683033002
006Nz000008Bqi3IAC,222683033002,222683033002
006Pv00000EluRnIAJ,222683033002,222683033002
0068d000003t8YEAAY,222683035001,222683035001
0068d00000BIDABAA5,222683035001,222683035001
006Nz000005p0bCIAQ,222683035001,222683035001
006Nz00000BXF5HIAX,222683035001,222683035001
0068d00000Ctt6zAAB,222683037003,222683037003
006Nz000009aCwkIAE,222683037003,222683037003
0068d000003tabCAAQ,222683039001,222683039001
0068d00000BIDCbAAP,222683039001,222683039001
006Nz0000018Z4tIAE,222683039001,222683039001
006Nz000005JTQkIAO,222683039001,222683039001
0068d000006WxiVAAS,222683040002,222683040002
0068d00000CqpvMAAR,222683040002,222683040002
006Nz000009MsRBIA0,222683040002,222683040002
006Pv00000F2MdQIAV,222683040002,222683040002
0068d00000BKfrNAAT,222683042002,222683042002
006Nz000005zmOTIAY,222683042002,222683042002
0068d000003taoGAAQ,222683043001,222683043001
0068d00000CsQPgAAN,222683043001,222683043001
006Nz00000CUUZgIAP,222683043001,222683043001
0068d00000Cs79xAAB,222683044003,222683044003
006Nz000007L7m1IAC,222683044003,222683044003
0068d00000BJpnYAAT,222683045002,222683045002
006Nz000005F8SJIA0,222683045002,222683045002
0068d000003sRagAAE,222683046001,222683046001
0068d00000BICylAAH,222683046001,222683046001
006Nz000005jOOKIA2,222683046001,222683046001
006Nz000004DwBzIAK,222683047003,222683047003
006Nz000006ZzOXIA0,222683047003,222683047003
006Pv00000AlGlKIAV,222683047003,222683047003
0068d000009gggWAAQ,222683049002,222683049002
006Nz00000202iSIAQ,222683049002,222683049002
006Pv00000AnvCSIAZ,222683049002,222683049002
006Nz000000r7PzIAI,222683050005,222683050005
006Nz000008IUKrIAO,222683050005,222683050005
006Nz00000CF1xmIAD,222683050005,222683050005
0068d000003tw8yAAA,222683051001,222683051001
0068d00000CtNj4AAF,222683051001,222683051001
006Nz00000C6AVgIAN,222683051001,222683051001
0068d00000BLFB8AAP,222683052002,222683052002
006Nz0000064rfDIAQ,222683052002,222683052002
0068d000003tajGAAQ,222683054001,222683054001
0068d00000CsU9lAAF,222683054001,222683054001
006Pv00000AmNkaIAF,222683054001,222683054001
0068d00000CsAq4AAF,222683055003,222683055003
006Nz0000093mvmIAA,222683055003,222683055003
006Pv00000F13jUIAR,222683055003,222683055003
0068d000004eNC5AAM,222683056001,222683056001
0068d00000BKxLOAA1,222683056001,222683056001
006Nz000006r1COIAY,222683056001,222683056001
006Nz00000920pzIAA,222683056001,222683056001
006Pv00000DXJqqIAH,222683056001,222683056001
0068d000003snLkAAI,222683057001,222683057001
0068d00000CsQcQAAV,222683057001,222683057001
006Nz00000CUNI9IAP,222683057001,222683057001
0068d00000BJN5WAAX,222683061002,222683061002
006Nz000005zmONIAY,222683061002,222683061002
0068d00000CsyrAAAR,222683062004,222683062004
006Nz000007RPsHIAW,222683062004,222683062004
006Pv00000DoILuIAN,222683062004,222683062004
006Nz000002FU1VIAW,222683063003,222683063003
006Nz000007D1dqIAC,222683063003,222683063003
006Pv000009WSX9IAO,222683063003,222683063003
006Nz000001l58mIAA,222683066003,222683066003
006Nz000008MTWyIAO,222683066003,222683066003
006Pv00000930OZIAY,222683066003,222683066003
006Nz000000eReGIAU,222683067002,222683067002
006Nz000005zmOIIAY,222683067002,222683067002
006Nz00000A7i8WIAR,222683067002,222683067002
0068d000004eeXbAAI,222683069001,222683069001
0068d00000BJaBJAA1,222683069001,222683069001
006Nz00000677kcIAA,222683069001,222683069001
006Pv00000DDsGSIA1,222683069001,222683069001
0068d000004fPuHAAU,222683070001,222683070001
0068d00000BKxKVAA1,222683070001,222683070001
006Nz000006r1CLIAY,222683070001,222683070001
006Pv00000DXJqnIAH,222683070001,222683070001
006Nz000000VCg1IAG,222683071002,222683071002
006Pv00000FvMkoIAF,222683071002,222683071002
0068d00000BKLYYAA5,222683073002,222683073002
006Nz000006axcRIAQ,222683073002,222683073002
006Pv00000DVy9OIAT,222683073002,222683073002
0068d00000F5I6WAAV,222683074002,222683074002
006Nz00000CBnbHIAT,222683074002,222683074002
0068d000003tehnAAA,222683075001,222683075001
0068d00000Cs7lwAAB,222683075001,222683075001
006Pv00000G20fSIAR,222683075001,222683075001
006Nz0000014WQaIAM,222683078002,222683078002
006Nz00000CExe2IAD,222683078002,222683078002
0068d00000Cs9ngAAB,222683079002,222683079002
006Nz000009FxVuIAK,222683079002,222683079002
006Nz000000dVyPIAU,222683080002,222683080002
006Nz000009h6pzIAA,222683080002,222683080002
006Pv00000FWlxmIAD,222683080002,222683080002
0068d000004eNF4AAM,222683082001,222683082001
0068d00000CsJFeAAN,222683082001,222683082001
006Pv00000CbMveIAF,222683082001,222683082001
0068d00000F64TQAAZ,222683083002,222683083002
006Nz00000BOpO5IAL,222683083002,222683083002
0068d000009iLgWAAU,222683084003,222683084003
006Nz00000297VtIAI,222683084003,222683084003
006Pv00000AvnPfIAJ,222683084003,222683084003
0068d000006zy0JAAQ,222683085001,222683085001
0068d00000Cu9P1AAJ,222683085001,222683085001
006Nz000009XRPIIA4,222683085001,222683085001
006Pv00000FHBHuIAP,222683085001,222683085001
006Nz000000ldnXIAQ,222683086002,222683086002
006Nz00000B8RpYIAV,222683086002,222683086002
0068d000006ZEjFAAW,222683087001,222683087001
0068d00000CtJqPAAV,222683087001,222683087001
006Nz00000BMh4nIAD,222683087001,222683087001
0068d0000068SkbAAE,222683088002,222683088002
0068d00000Cqv6cAAB,222683088002,222683088002
006Nz000008bwQGIAY,222683088002,222683088002
006Nz0000013biSIAQ,222683090002,222683090002
006Nz00000AM3zFIAT,222683090002,222683090002
006Pv000009MI4VIAW,222683090002,222683090002
006Nz000001bI5TIAU,222683092005,222683092005
006Nz00000CF1UlIAL,222683092005,222683092005
0068d00000Cruz2AAB,222683094002,222683094002
006Nz000008yfIFIAY,222683094002,222683094002
006Pv00000EkXdpIAF,222683094002,222683094002
0068d000004fAwOAAU,222683095002,222683095002
0068d00000CrriIAAR,222683095002,222683095002
006Nz0000076LowIAE,222683095002,222683095002
006Nz0000090Y3RIAU,222683095002,222683095002
006Pv00000FCO7aIAH,222683095002,222683095002
0068d000004f7PoAAI,222683097001,222683097001
0068d00000CqluNAAR,222683097001,222683097001
006Nz000008ePYbIAM,222683097001,222683097001
0068d000005nnFjAAI,222683098001,222683098001
0068d00000BIqjeAAD,222683098001,222683098001
0068d00000F4TNIAA3,222683098001,222683098001
006Nz000009ZqL9IAK,222683098001,222683098001
006Pv00000FO2LAIA1,222683098001,222683098001
0068d00000F58FXAAZ,222683099003,222683099003
006Nz000009bWATIA2,222683099003,222683099003
006Pv00000FUtGEIA1,222683099003,222683099003
006Nz000000qWgaIAE,222683100002,222683100002
006Nz00000CBptDIAT,222683100002,222683100002
0068d00000F598lAAB,222683101002,222683101002
006Nz000009FxVyIAK,222683101002,222683101002
0068d00000CsAUSAA3,222683102002,222683102002
006Nz00000AqzzUIAR,222683102002,222683102002
006Nz00000180TiIAI,222683103003,222683103003
006Nz00000BMxPjIAL,222683103003,222683103003
0068d000005qtJTAAY,222683105001,222683105001
0068d00000CqlucAAB,222683105001,222683105001
006Nz0000093l5IIAQ,222683105001,222683105001
006Pv00000F13jTIAR,222683105001,222683105001
0068d000009gIwGAAU,222683108002,222683108002
006Nz000001SjrFIAS,222683108002,222683108002
006Pv00000APLDFIA5,222683108002,222683108002
0068d00000Ct9xyAAB,222683109002,222683109002
006Nz00000CHlwaIAD,222683109002,222683109002
0068d000006OM6WAAW,222683111001,222683111001
0068d00000CsFcNAAV,222683111001,222683111001
006Nz00000AFN7JIAX,222683111001,222683111001
006Nz0000010BaoIAE,222683112003,222683112003
006Nz00000AexOuIAJ,222683112003,222683112003
006Nz000000wYhGIAU,222683113002,222683113002
006Nz00000CEqceIAD,222683113002,222683113002
006Nz000000i50qIAA,222683114003,222683114003
006Nz00000BDuSkIAL,222683114003,222683114003
006Nz0000014NDbIAM,222683115006,222683115006
006Nz00000BOjyYIAT,222683115006,222683115006
0068d000005Ua7EAAS,222683116001,222683116001
0068d00000Cs1BmAAJ,222683116001,222683116001
006Nz000009cIDGIA2,222683116001,222683116001
0068d00000CrMpcAAF,222683117002,222683117002
006Nz000009OnpgIAC,222683117002,222683117002
006Pv00000F3mVkIAJ,222683117002,222683117002
006Nz000002uwY1IAI,222683118002,222683118002
006Nz000007el2eIAA,222683118002,222683118002
006Pv00000Ad4EGIAZ,222683118002,222683118002
0068d000006Ei0HAAS,222683120002,222683120002
0068d00000CqpuNAAR,222683120002,222683120002
006Nz000008k1NzIAI,222683120002,222683120002
006Pv00000F2MdOIAV,222683120002,222683120002
0068d000006ZFosAAG,222683121001,222683121001
0068d00000Cs1CaAAJ,222683121001,222683121001
006Nz000009cH5uIAE,222683121001,222683121001
0068d000006zwnwAAA,222683122001,222683122001
0068d00000CrN69AAF,222683122001,222683122001
006Nz000009qMbxIAE,222683122001,222683122001
0068d00000CqV14AAF,222683123002,222683123002
006Nz000006Qvu1IAC,222683123002,222683123002
006Pv00000DVy90IAD,222683123002,222683123002
0068d00000Cr5dHAAR,222683124002,222683124002
006Nz0000070WiSIAU,222683124002,222683124002
0068d00000BI4eFAAT,222683125002,222683125002
006Nz000002qIUQIA2,222683125002,222683125002
006Pv00000BRweNIAT,222683125002,222683125002
0068d000004h2sCAAQ,222683130001,222683130001
0068d00000CqBKfAAN,222683130001,222683130001
006Nz000001QiEXIA0,222683130001,222683130001
006Nz000007UJavIAG,222683130001,222683130001
006Pv00000DpHKTIA3,222683130001,222683130001
006Nz000000gIv2IAE,222683131002,222683131002
006Nz000009v0mSIAQ,222683131002,222683131002
006Nz000000eZv8IAE,222683132002,222683132002
006Nz00000BOtWUIA1,222683132002,222683132002
006Nz000000lStjIAE,222683133002,222683133002
006Nz00000CBzFlIAL,222683133002,222683133002
006Nz000001NHIwIAO,222683134002,222683134002
006Pv000009BgQRIA0,222683134002,222683134002
0068d00000CtS8PAAV,222683135003,222683135003
006Nz00000BEHkGIAX,222683135003,222683135003
0068d00000CspgtAAB,222683136002,222683136002
006Nz00000CHXoiIAH,222683136002,222683136002
006Nz000000nH4YIAU,222683141002,222683141002
006Nz00000Ar7P3IAJ,222683141002,222683141002
006Nz000000eUPBIA2,222683142003,222683142003
006Nz000009cAJ0IAM,222683142003,222683142003
006Pv00000FW3RxIAL,222683142003,222683142003
0068d00000F5gO2AAJ,222683143002,222683143002
006Nz000009lh5xIAA,222683143002,222683143002
0068d00000F5EfdAAF,222683144002,222683144002
006Nz000009ZK8NIAW,222683144002,222683144002
006Pv00000FHzL4IAL,222683144002,222683144002
0068d000003sZyXAAU,222683145001,222683145001
0068d00000CsU9mAAF,222683145001,222683145001
006Nz00000BOxILIA1,222683145001,222683145001
0068d00000F5ELsAAN,222683146002,222683146002
006Nz000008PHUHIA4,222683146002,222683146002
006Nz000000ppOfIAI,222683147003,222683147003
006Nz00000A7i8ZIAR,222683147003,222683147003
006Nz000004DsmiIAC,222683152003,222683152003
006Nz000006fo5eIAA,222683152003,222683152003
006Pv00000AYudTIAT,222683152003,222683152003
006Nz0000011bPyIAI,222683153003,222683153003
006Nz00000BE1Z2IAL,222683153003,222683153003
006Nz000002MeLqIAK,222683158003,222683158003
006Pv00000A1dwEIAR,222683158003,222683158003
0068d000005noPuAAI,222683159002,222683159002
0068d00000CrMtFAAV,222683159002,222683159002
006Nz000009lfc2IAA,222683159002,222683159002
006Pv00000FZ29hIAD,222683159002,222683159002
0068d000003t85jAAA,222683160003,222683160003
0068d00000CqAwXAAV,222683160003,222683160003
006Nz000006fo5cIAA,222683160003,222683160003
006Pv00000DVy9SIAT,222683160003,222683160003
0068d000003tNX9AAM,222683161001,222683161001
0068d00000BINtjAAH,222683161001,222683161001
006Nz000005uZmeIAE,222683161001,222683161001
0068d000003sOZFAA2,222683164001,222683164001
006Nz000006WCh2IAG,222683164001,222683164001
0068d000003s2tXAAQ,222683165001,222683165001
0068d00000BLONjAAP,222683165001,222683165001
006Nz000006Z162IAC,222683165001,222683165001
006Pv00000DVy9NIAT,222683165001,222683165001
006Nz000000pnwMIAQ,222683166002,222683166002
006Nz00000BDreVIAT,222683166002,222683166002
0068d00000F5r3NAAR,222683167002,222683167002
006Nz000005KFmSIAW,222683167002,222683167002
006Nz000006ATF6IAO,222683167002,222683167002
006Nz000009ZKYUIA4,222683167002,222683167002
0068d000007xi6MAAQ,222683168001,222683168001
0068d00000CsuUfAAJ,222683168001,222683168001
006Nz00000BOqATIA1,222683168001,222683168001
006Nz000000fesjIAA,222683169002,222683169002
006Nz00000CEd5xIAD,222683169002,222683169002
0068d00000BKMiuAAH,222683170002,222683170002
006Nz000005zmOSIAY,222683170002,222683170002
0068d000003sSMwAAM,222683171001,222683171001
0068d00000BKxqMAAT,222683171001,222683171001
006Nz000006TKWGIA4,222683171001,222683171001
006Nz0000077prgIAA,222683171001,222683171001
006Pv00000Df5h2IAB,222683171001,222683171001
0068d00000658K0AAI,222683172002,222683172002
0068d00000CrKWVAA3,222683172002,222683172002
006Nz000009h6plIAA,222683172002,222683172002
006Pv00000FXdwVIAT,222683172002,222683172002
0068d000006GnkwAAC,222683173002,222683173002
0068d00000CrKplAAF,222683173002,222683173002
006Pv00000FXdwQIAT,222683173002,222683173002
0068d000006Gnz7AAC,222683175001,222683175001
0068d00000CrKzFAAV,222683175001,222683175001
006Pv00000FXdwRIAT,222683175001,222683175001
006Nz000001mmxsIAA,222683176002,222683176002
006Pv000008ysu4IAA,222683176002,222683176002
0068d00000Ct3qNAAR,222683178003,222683178003
006Nz000006SJLEIA4,222683178003,222683178003
006Pv00000DVy9CIAT,222683178003,222683178003
0068d0000086YTKAA2,222683179001,222683179001
0068d00000Ct0TeAAJ,222683179001,222683179001
006Nz00000BE7pjIAD,222683179001,222683179001
006Nz0000012VYbIAM,222683180002,222683180002
006Nz00000BN0QoIAL,222683180002,222683180002
0068d000006WxaRAAS,222683181001,222683181001
0068d00000CtNvlAAF,222683181001,222683181001
006Nz00000ASE7xIAH,222683181001,222683181001
006Nz000002lalFIAQ,222683182003,222683182003
006Nz000007dEIqIAM,222683182003,222683182003
006Pv00000AUJ6IIAX,222683182003,222683182003
0068d00000F6BR4AAN,222683183003,222683183003
006Nz000009h6pyIAA,222683183003,222683183003
0068d00000Cr6OGAAZ,222683185003,222683185003
006Nz00000677kpIAA,222683185003,222683185003
0068d00000CspLvAAJ,222683188003,222683188003
006Nz000006XpgGIAS,222683188003,222683188003
006Pv00000DVy9HIAT,222683188003,222683188003
006Nz000000ZcDiIAK,222683189005,222683189005
006Nz000009c0rUIAQ,222683189005,222683189005
006Pv00000FS1LiIAL,222683189005,222683189005
0068d00000BKMQHAA5,222683190002,222683190002
006Nz000005zmORIAY,222683190002,222683190002
0068d00000CteLKAAZ,222683191004,222683191004
006Nz000005gBvXIAU,222683191004,222683191004
006Nz000009XL8XIAW,222683191004,222683191004
006Pv00000FFJ3NIAX,222683191004,222683191004
0068d00000BKkfiAAD,222683193002,222683193002
006Nz000005ws2AIAQ,222683193002,222683193002
006Nz0000021e2JIAQ,222683195002,222683195002
006Nz00000ALqAnIAL,222683195002,222683195002
006Pv0000096DNJIA2,222683195002,222683195002
006Nz0000011rg2IAA,222683196002,222683196002
006Nz00000BvGTBIA3,222683196002,222683196002
006Nz000001lcJ8IAI,222683200004,222683200004
0068d000004f7WQAAY,222683201001,222683201001
0068d00000BJv1HAAT,222683201001,222683201001
006Nz000006XiObIAK,222683201001,222683201001
0068d0000066AGKAA2,222683203001,222683203001
0068d00000CqvXCAAZ,222683203001,222683203001
006Nz000009Zp46IAC,222683203001,222683203001
0068d000003ti2ZAAQ,222683204001,222683204001
006Nz000006ZtuFIAS,222683204001,222683204001
0068d000007LCNiAAO,222683206001,222683206001
0068d00000CrrR7AAJ,222683206001,222683206001
006Nz000009bt5EIAQ,222683206001,222683206001
006Pv00000FS1LhIAL,222683206001,222683206001
0068d000003sR7CAAU,222683207001,222683207001
0068d00000CqmH7AAJ,222683207001,222683207001
006Nz000008bvNiIAI,222683207001,222683207001
006Pv00000ExxkNIAR,222683207001,222683207001
006Nz000000zGzAIAU,222683209003,222683209003
006Nz00000Ar1GNIAZ,222683209003,222683209003
0068d00000F5roiAAB,222683211003,222683211003
006Nz00000A7i8PIAR,222683211003,222683211003
006Nz000000dXYnIAM,222683213002,222683213002
006Nz00000B8dXdIAJ,222683213002,222683213002
006Nz000000xcsTIAQ,222683215006,222683215006
006Nz00000Ar3mpIAB,222683215006,222683215006
0068d00000F5JGKAA3,222683216003,222683216003
006Nz0000092r7xIAA,222683216003,222683216003
006Pv00000F13jRIAR,222683216003,222683216003
