_id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,tenancy_status__c,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
8008d000000YckrAAC,317640006003,0058d000004GKjUAAW,0014J00000YC0w6QAD,012Pv0000021hzSIAQ,a1G4J00000262yOUAQ,Draft,Ended,2023-05-01,2024-04-30,AST,AST,,,6.0,2200.35,2 at 4 to expire at 6,,,,,,0068d00000Cqg14AAB,317640006003
8008d000000YcngAAC,222650062003,0058d000004EqA5AAK,0018d00000TLDphAAH,012Pv0000021hzSIAQ,a1G4J0000025yRdUAI,Draft,Ended,2023-03-27,2024-03-26,AST,AST,,,6.0,1405,No Break,,,,,,0068d00000CrMxRAAV,222650062003
8008d000000Yco5AAC,222650093001,0058d000004GKjUAAW,0014J00000Wf0duQAB,012Pv0000021hzSIAQ,a1G4J0000025yZZUAY,Draft,Ended,2023-04-30,2024-04-29,AST,AST,,,6.0,995,No Break,,,,,,0068d00000BL5hXAAT,222650093001
8008d000000YcoAAAS,222489016001,0058d000004GKjUAAW,0014J00000VvT3VQAV,012Pv0000021hzSIAQ,a1G4J0000025xvPUAQ,Draft,Ended,2023-04-29,2024-04-28,AST,AST,,,6.0,575,No Break,,,,,,0068d00000BL5chAAD,222489016001
8008d000000YcoPAAS,222648053002,0058d000004EqA5AAK,0018d00000RGbR5AAL,012Pv0000021hzSIAQ,a1G4J0000025xxYUAQ,Draft,Ended,2023-04-22,2024-04-21,AST,AST,,,6.0,1155,No Break,,,,,,0068d00000Cq6kOAAR,222648053002
8008d000000YdEZAA0,222652014001,0058d0000034SvqAAE,0014J00000Wf0duQAB,012Pv0000021hzSIAQ,a1G4J0000025y1eUAA,Draft,Ended,2023-04-30,2024-04-29,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,0068d00000BL5iHAAT,222652014001
8008d000000YdFNAA0,222491076004,0058d0000034SvqAAE,0018d000006YZx0AAG,012Pv0000021hzSIAQ,a1G4J0000025y6yUAA,Draft,Ended,2023-04-20,2024-04-19,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,0068d00000BLE1WAAX,222491076004
8008d000000YdFOAA0,222488026002,0058d0000034SvqAAE,0014J00000VvSmdQAF,012Pv0000021hzSIAQ,a1G4J0000025xvMUAQ,Draft,Ended,2023-04-25,2024-04-24,AST,AST,,,6.0,680,2 at 10 to expire at 12,,,,,,0068d00000BL4tQAAT,222488026002
8008d000000YdFhAAK,222487001002,0058d0000034SvqAAE,0014J00000VvSXOQA3,012Pv0000021hzSIAQ,a1G4J0000025xjKUAQ,Draft,Ended,2023-05-01,2024-04-30,AST,AST,,,6.0,635,2 at 4 to expire at 6,,,,,,0068d00000BL5ieAAD,222487001002
8008d000000YdGQAA0,418599003004,0058d000004GKjUAAW,0018d000006YLxZAAW,012Pv0000021hzSIAQ,a1G4J0000025zmdUAA,Draft,Ended,2023-04-30,2024-04-29,AST,AST,,,6.0,1165,Live Work,,,,,,0068d00000CqfTmAAJ,418599003004
8008d000000YdJ0AAK,222648161002,0058d000004EqA5AAK,0018d00000TK7QbAAL,012Pv0000021hzSIAQ,a1G4J0000025yi6UAA,Draft,Ended,2023-05-06,2024-05-05,AST,AST,,,6.0,1280,No Break,,,,,,0068d00000CqrIKAAZ,222648161002
8008d000000YdJKAA0,317665004007,0054J000004vXOnQAM,0018d00000DzSbYAAV,012Pv0000021hzSIAQ,a1G4J0000025ykrUAA,Draft,Ended,2023-03-13,2023-09-12,AST,AST,,,6.0,2360,2 at 4 to expire at 6,,"Change Of Sharer Clause 

1. Tanya Arora ceased to be a Tenant of the above property as of 19th February 2023 and has no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Kelley Blair Gibbs shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Kelley Blair Gibbs shall reimburse Tanya Arora the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Kelley Blair Gibbs shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 20th August 2022.",,,,0068d00000CrBBPAA3,317665004007
8008d000000YdJoAAK,222710042001,0054J000004vXOqQAM,0018d00000RGh1YAAT,012Pv0000021hzSIAQ,a1G8d0000005rK1EAI,Draft,Ended,2023-03-11,2024-03-10,Licence,Parking Licence,,,6.0,0,No Break,,,,,,0068d00000CrubEAAR,222710042001
8008d000000YdLuAAK,418622005002,0058d000004DOMXAA4,0018d00000TL0IxAAL,012Pv0000021hzSIAQ,a1G4J0000025zpaUAA,Draft,Ended,2023-03-10,2024-03-09,AST,AST,,,6.0,2075,No Break,,,,,,0068d00000CrF6KAAV,418622005002
8008d000000YdMYAA0,222666019001,0054J000004vXOiQAM,0018d000003THIdAAO,012Pv0000021hzSIAQ,a1G4J000004jyeGUAQ,Draft,Ended,2023-04-13,2024-04-12,AST,AST,,,6.0,1150,2 at 4 to expire at 6,,,,,,0068d00000BKoW3AAL,222666019001
8008d000000YdOtAAK,222659009003,0054J000004vXOaQAM,0018d00000TKvRRAA1,012Pv0000021hzSIAQ,a1G4J0000025yUZUAY,Draft,Ended,2023-04-28,2024-04-27,AST,AST,,,6.0,1100,2 at 10 to expire at 12,,,,,,0068d00000CrBbrAAF,222659009003
8008d000000YdTAAA0,222491034005,0054J000005JWtDQAW,0018d00000RGMguAAH,012Pv0000021hzSIAQ,a1G4J0000025yAjUAI,Draft,Ended,2023-03-17,2024-03-16,Licence,Parking Licence,,,6.0,0,No Break,,,,,,0068d00000BLVKcAAP,222491034005
8008d000000YdVaAAK,222683165002,0058d000004GKjUAAW,0018d000006Vy7aAAC,012Pv0000021hzSIAQ,a1G8d0000004Xl4EAE,Draft,Ended,2023-04-09,2024-04-08,AST,AST,,,6.0,1180,2 at 10 to expire at 12,,,,,,0068d00000BLONjAAP,222683165002
8008d000000YdVfAAK,418605001002,0058d000004DOMXAA4,0018d00000TLeeaAAD,012Pv0000021hzSIAQ,a1G4J0000025zo5UAA,Draft,Ended,2023-03-14,2024-03-13,AST,AST,,,6.0,1275,No Break,,,,,,0068d00000CrbqtAAB,418605001002
8008d000000YdVkAAK,317676004004,0058d000004GKjUAAW,0018d0000087DxNAAU,012Pv0000021hzSIAQ,a1G4J0000025ycEUAQ,Draft,Ended,2023-04-14,2026-04-13,AST,AST,,,6.0,1950,2 at 10 to expire at 12,,,,,,0068d00000CqHJHAA3,317676004004
8008d000000YdVzAAK,418622002003,0058d000004GKjUAAW,0018d0000087eOvAAI,012Pv0000021hzSIAQ,a1G4J0000025zuhUAA,Draft,Ended,2023-04-16,2024-04-15,AST,AST,,,6.0,1200,2 at 10 to expire at 12,,,,,,0068d00000CqWAYAA3,418622002003
8008d000000YdW6AAK,222521048004,0058d0000034SvqAAE,0014J00000Wh2Q6QAJ,012Pv0000021hzSIAQ,a1G4J0000025y6lUAA,Draft,Ended,2023-04-24,2024-04-23,AST,AST,,,6.0,955,2 at 10 to expire at 12,,,,,,0068d00000BLEIcAAP,222521048004
8008d000000YdW9AAK,222685023002,0058d000004GKjUAAW,0018d000006Vy7aAAC,012Pv0000021hzSIAQ,a1G8d0000004XmgEAE,Draft,Ended,2023-04-09,2024-04-08,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,0068d00000Cru9hAAB,222685023002
8008d000000YdWEAA0,222581104001,0058d0000034SvqAAE,0018d000003W96zAAC,012Pv0000021hzSIAQ,a1G4J0000025weGUAQ,Draft,Ended,2023-04-19,2024-04-18,Non-Housing (Company),NHA Company Let,,,6.0,1170,2 at 4 to expire at 6,,,,,,0068d00000BLB5pAAH,222581104001
8008d000000YdWoAAK,317585003006,0058d000004GKjUAAW,0018d000006Y46KAAS,012Pv0000021hzSIAQ,a1G4J00000262zhUAA,Draft,Ended,2023-04-04,2024-04-03,AST,AST,,,6.0,1945,2 at 10 to expire at 12,,,,,,0068d00000BKyFBAA1,317585003006
8008d000000YdWxAAK,222664105002,0058d0000034SvqAAE,0018d000006VU8ZAAW,012Pv0000021hzSIAQ,a1G4J000004juyXUAQ,Draft,Ended,2023-03-27,2024-01-26,AST,AST,,,6.0,3250,Check Contract,,,,,,0068d00000CrGj6AAF,222664105002
8008d000000YdYKAA0,418645016005,0058d000004GKjUAAW,0014J00000YDNWpQAP,012Pv0000021hzSIAQ,a1G4J000002609IUAQ,Draft,Ended,2023-04-16,2024-04-15,AST,AST,,,6.0,1895,2 at 4 to expire at 6,,,,,,0068d00000BKxLIAA1,418645016005
8008d000000YdZ3AAK,222624029002,0054J000004vXOaQAM,0018d00000TNO9qAAH,012Pv0000021hzSIAQ,a1G4J0000025yT1UAI,Draft,Ended,2023-04-07,2024-04-06,AST,AST,,,6.0,1495,No Break,,,,,,0068d00000CrqEpAAJ,222624029002
8008d000000YdZXAA0,418575022002,0054J000004vXOnQAM,0014J00000VvV59QAF,012Pv0000021hzSIAQ,a1G4J0000025zfyUAA,Draft,Ended,2023-04-08,2024-04-07,Live Work,Live Work Agreement;Simple Declaration,,,6.0,3475,Live Work,,,,,,0068d00000BL4lWAAT,418575022002
8008d000000YdZrAAK,222531001006,0054J000004vXOaQAM,0018d00000RHB2IAAX,012Pv0000021hzSIAQ,a1G4J0000025xf3UAA,Draft,Ended,2023-03-31,2024-03-30,AST,AST,,,6.0,1395,No Break,,,,,,0068d00000CqZPmAAN,222531001006
8008d000000YdapAAC,222579151003,0054J000004vXOiQAM,0018d000002tkezAAA,012Pv0000021hzSIAQ,a1G4J0000025ybYUAQ,Draft,Ended,2023-04-30,2024-04-29,AST,AST,,,6.0,950,2 at 4 to expire at 6,,,,,,0068d00000BL5goAAD,222579151003
8008d000000Yde8AAC,222489019005,0054J000005JWtDQAW,0018d00000TLlDOAA1,012Pv0000021hzSIAQ,a1G4J0000025xySUAQ,Draft,Ended,2023-03-14,2024-03-13,AST,AST,,,6.0,890,No Break,,,,,,0068d00000CrgQzAAJ,222489019005
8008d000000Ye3JAAS,222678051001,0054J000004vXOnQAM,0018d000002v4BAAAY,012Pv0000021hzSIAQ,a1G8d0000004DFZEA2,Draft,Ended,2023-05-10,2024-05-09,AST,AST,,,6.0,945,2 at 10 to expire at 12,,,,,,0068d00000CqNLxAAN,222678051001
8008d000000Ydg4AAC,122587010005,0058d0000034SvqAAE,0018d000006YMttAAG,012Pv0000021hzSIAQ,a1G4J0000025wzBUAQ,Draft,Ended,2023-03-15,2024-03-14,AST,AST,,,6.0,850,2 at 10 to expire at 12,,"Change Of Sharer Clause 


2. Swathi Pagadala shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Swathi Pagadala shall reimburse the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Swathi Pagadala shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 15/03/2022",,,,0068d00000CqRixAAF,122587010005
8008d000000YdgdAAC,418637023002,0058d000004GKjUAAW,0014J00000WqZjHQAV,012Pv0000021hzSIAQ,a1G4J0000025zmmUAA,Draft,Ended,2023-04-30,2024-04-29,AST,AST,,,6.0,1820,2 at 4 to expire at 6,,"1.	Rent in advance

Further to clause B5 and B6 of this Agreement it is further agreed that the tenant (Basil and Patricia Breteau) shall pay the rent for the first 3 months of this Agreement in one sum of £ 5,985.00 payable in advance on the signing of this Agreement. 
At the end of the first 3 month period (Basil and Patricia Breteau) agrees to pay quarterly rent in advance until the end of the tenancy. 

These sums shall be paid on or before the 30/04/23, 30/07/23, 30/10/23 and 30/01/24 not on the first of the month as expressed in Clause B5. 
At the end of this tenancy, should the tenant seek a New Agreement and should the Landlord agree to this, the tenant agrees to pay for further referencing to determine whether they can pay monthly in advance for the new term whether as a result of the referencing the Landlord shall require them to pay in advance for whole term. In either case the tenant (Basil and Patricia Breteau) undertakes to comply with the Landlord or his agents` instructions with regard payment and to make such payment promptly and inline with the provisions of this Agreement.

This Clause supersedes attachment 5 payment Schedule.",,,,0068d00000CqfTlAAJ,418637023002
8008d000000YdgnAAC,122623001005,0058d000004GKjUAAW,0018d000003WDrVAAW,012Pv0000021hzSIAQ,a1G4J0000025x5sUAA,Draft,Ended,2023-05-03,2024-05-02,AST,AST,,,6.0,900,2 at 4 to expire at 6,,,,,,0068d00000BL5wOAAT,122623001005
8008d000000YdgsAAC,222677054003,0058d000004GKjUAAW,0018d000006XWsUAAW,012Pv0000021hzSIAQ,a1G8d0000004DHGEA2,Draft,Ended,2023-04-06,2024-04-05,AST,AST,,,6.0,1205,2 at 10 to expire at 12,,,,,,0068d00000BLOMGAA5,222677054003
8008d000000Ydh2AAC,222648117003,0058d000004EqA5AAK,0018d00000RFrskAAD,012Pv0000021hzSIAQ,a1G4J0000025yflUAA,Draft,Ended,2023-03-23,2024-03-22,AST,AST,,,6.0,1400,No Break,,,,,,0068d00000BLHrmAAH,222648117003
8008d000000Ydi5AAC,222676073001,0058d000004GKjUAAW,0018d000002v4EeAAI,012Pv0000021hzSIAQ,a1G8d0000004DB9EAM,Draft,Ended,2023-05-03,2024-05-02,AST,AST,,,6.0,1365,2 at 4 to expire at 6,,,,,,0068d00000CqBRLAA3,222676073001
8008d000000YdmhAAC,222666082001,0058d000004GKjUAAW,0018d000003TPxeAAG,012Pv0000021hzSIAQ,a1G4J000004jyllUAA,Draft,Ended,2023-03-29,2024-03-28,AST,AST,,,6.0,960,Renewal 2 month,,,,,,0068d00000BJpIQAA1,222666082001
8008d000000YdnVAAS,418639064001,0058d0000034SvqAAE,0014J00000VvS3sQAF,012Pv0000021hzSIAQ,a1G8d0000004MjEEAU,Draft,Ended,2023-02-22,2024-02-21,Licence,Parking Licence,,,6.0,0,No Break,,,,,,0068d00000Cs6dLAAR,418639064001
8008d000000YdnfAAC,222594007002,0058d000004GKjUAAW,0014J00000Wrc6bQAB,012Pv0000021hzSIAQ,a1G4J0000025xpJUAQ,Draft,Ended,2023-04-09,2024-04-08,AST,AST,,,6.0,1384.62,2 at 4 to expire at 6,,,,,,0068d00000BKgsbAAD,222594007002
8008d000000YeOwAAK,222650077001,0058d000004GKjUAAW,0014J00000XJFGMQA5,012Pv0000021hzSIAQ,a1G4J0000025ySgUAI,Draft,Ended,2023-04-20,2024-04-19,AST,AST,,,6.0,1455,2 at 10 to expire at 12,,,,,,0068d00000BLE0xAAH,222650077001
8008d000000YdpqAAC,222601022005,0054J000004vXOaQAM,0018d00000TNWRcAAP,012Pv0000021hzSIAQ,a1G4J0000025xyZUAQ,Draft,Ended,2023-03-20,2024-03-19,AST,AST,,,6.0,1250,No Break,,"Tenant Break Clause (Work Relocation)
In order to end the tenancy early you may serve on us written notice at any time where you are relocating due to work. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the work relocation necessitates the termination.",,,,0068d00000CrvC1AAJ,222601022005
8008d000000YdqeAAC,222683123002,0058d000004EqA5AAK,0018d00000RH5s7AAD,012Pv0000021hzSIAQ,a1G8d0000004XjDEAU,Draft,Ended,2023-04-06,2024-04-05,AST,AST,,,6.0,980,No Break,,,,,,0068d00000CqV14AAF,222683123002
8008d000000YdskAAC,122587013006,0054J000005JWtDQAW,0018d00000TNRT8AAP,012Pv0000021hzSIAQ,a1G4J0000025wz6UAA,Draft,Ended,2023-04-08,2024-04-07,AST,AST,,,6.0,920,No Break,,,,,,0068d00000Crs8DAAR,122587013006
8008d000000YdtxAAC,222649070002,0058d000004EqA5AAK,0018d00000C6cS5AAJ,012Pv0000021hzSIAQ,a1G4J0000025yHzUAI,Draft,Ended,2023-04-01,2024-03-31,AST,AST,,,6.0,1225,No Break,,,,,,0068d00000BLXXBAA5,222649070002
8008d000000YduMAAS,222581053001,0058d0000034SvqAAE,0018d000003UiaKAAS,012Pv0000021hzSIAQ,a1G4J0000025xzYUAQ,Draft,Ended,2023-04-01,2024-03-31,AST,AST,,,6.0,1150,No Break,,,,,,0068d00000BJpZ2AAL,222581053001
8008d000000YdubAAC,222623049002,0058d0000034SvqAAE,0014J00000bFMkxQAG,012Pv0000021hzSIAQ,a1G4J0000025ysHUAQ,Draft,Ended,2023-04-16,2023-09-15,AST,AST,,,6.0,1280,Check Contract,,"Change Of Sharer Clause 


2. Maria Calvario Da Paz E Pereira De Sousa shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Maria Calvario Da Paz E Pereira De Sousa shall reimburse the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Maria Calvario Da Paz E Pereira De Sousa shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 16/09/2022",,,,0068d00000CrvfIAAR,222623049002
8008d000000YduqAAC,222521024005,0058d0000034SvqAAE,0018d000006YNTyAAO,012Pv0000021hzSIAQ,a1G4J0000025y2bUAA,Draft,Ended,2023-04-09,2024-04-08,AST,AST,,,6.0,840,2 at 4 to expire at 6,,,,,,0068d00000BKkyVAAT,222521024005
8008d000000Ye42AAC,222677011004,0054J000005JWtDQAW,0018d00000RGbEuAAL,012Pv0000021hzSIAQ,a1G8d0000004DAKEA2,Draft,Ended,2023-03-30,2024-03-29,AST,AST,,,6.0,1160,No Break,,,,,,0068d00000Cq6YcAAJ,222677011004
8008d000000Ye5tAAC,222692005001,0054J000004vXP2QAM,0018d0000095ju1AAA,012Pv0000021hzSIAQ,a1G8d0000004qicEAA,Draft,Ended,2023-05-30,2024-05-29,AST,AST,,,6.0,1125,No Break,,,,,,0068d00000CqyZuAAJ,222692005001
8008d000000Ye6sAAC,222579103005,0058d0000020feeAAA,0018d00000TLNWiAAP,012Pv0000021hzSIAQ,a1G4J0000025z2eUAA,Draft,Ended,2023-04-18,2024-04-17,AST,AST,,,6.0,1045,2 at 4 to expire at 6,,,,,,0068d00000CrR0uAAF,222579103005
8008d000000Ye7aAAC,222611006004,0054J000004vXP2QAM,0018d000006Y6SSAA0,012Pv0000021hzSIAQ,a1G4J0000025xJIUAY,Draft,Ended,2023-03-25,2024-03-24,AST,AST,,,6.0,1195,2 at 10 to expire at 12,,,,,,0068d00000BIOCDAA5,222611006004
8008d000000Ye7uAAC,222601024004,0058d000004GKjUAAW,0014J00000WpgNZQAZ,012Pv0000021hzSIAQ,a1G4J0000025xygUAA,Draft,Ended,2023-05-07,2024-05-06,AST,AST,,,6.0,1165,No Break,,,,,,0068d00000CqBb2AAF,222601024004
8008d000000Ye7wAAC,418645082001,0058d000004GKjUAAW,0014J00000VvVQvQAN,012Pv0000021hzSIAQ,a1G4J0000025x9mUAA,Draft,Ended,2023-04-28,2024-04-27,AST,AST,,,6.0,1872.89,2 at 4 to expire at 6,,,,,,0068d00000BKxuwAAD,418645082001
8008d000000YeWCAA0,222676041005,0054J000005JWtDQAW,0018d00000TLjpfAAD,012Pv0000021hzSIAQ,a1G8d0000004D9DEAU,Draft,Ended,2023-03-27,2024-03-26,AST,AST,,,6.0,1260,No Break,,,,,,0068d00000CrfaFAAR,222676041005
8008d000000YeWlAAK,222710126001,0054J000004vXOqQAM,0018d00000RFeMpAAL,012Pv0000021hzSIAQ,a1G8d0000005r7WEAQ,Draft,Ended,2023-03-21,2024-03-20,Licence,Parking Licence,,,8.0,0,No Break,,,,,,0068d00000CsJuoAAF,222710126001
8008d000000YeZVAA0,222650044003,0058d0000034SvqAAE,0018d000006YNzTAAW,012Pv0000021hzSIAQ,a1G4J0000025xtfUAA,Draft,Ended,2023-03-25,2023-07-24,AST,AST,,,6.0,1250,No Break,,"Change Of Sharer Clause 

1. Emanuela Leu shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Emma Geoghegan shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Emma Geoghegan shall reimburse Emanuela Leu the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Emma Geoghegan shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 25/03/23",,,,0068d00000BIDqvAAH,222650044003
