#,"Score, 🔽",Name,Package,Developer Name,Folder,Format,Description
,,,,,,,
2945,,Tribe - Short Notices,,Tribe_Short_Notices,Tribe,Summary,Notices received to vacate the property with less ...
2946,,Tribe - FVs upcoming,,Tribe_FVs_upcoming1,Tribe,Summary,Units with a Tenancy End Date today or in the futu...
2947,,Tribe - HDs This Year,,Tribe_HDs_This_Year,Tribe,Summary,All HDs taken for the current year for Tribe. Does...
2948,,Tribe - Renewals This Year,,Tribe_Renewals_This_Year,Tribe,Summary,"All Renewals for the current year for Tribe, inclu..."
2949,,Tribe - Renewals Last Year,,Tribe_Renewals_Last_Year,Tribe,Summary,"All Renewals for the previous year for Tribe, incl..."
2950,,Tribe - Leads This Year,,Tribe_Leads_This_Year,Tribe,Summary,All leads for the current year at Tribe
2951,,Tribe - Leads Last Year,,Tribe_Leads_Last_Year,Tribe,Summary,All leads for the previous year at Tribe
2952,,Tribe - Renewals This Year,,Tribe_Renewals_This_Ye,Tribe,Summary,"All Renewals for the current year for Tribe, inclu..."
2953,,The Rock - FVs,,The_Rock_FVs,The Rock,Summary,Units with a Tenancy End Date today or in the futu...
2954,,The Rock - Renewals Last Year,,The_Rock_Renewals_Last_Year,The Rock,Summary,"All Renewals for the previous year for The Rock, i..."
2955,,The Rock - FY Monthly Notices,,The_Rock_FY_Monthly_Notices,The Rock,Summary,FV notices recieved for the current FY for The Roc...
2956,,The Rock - Void Days,,The_Rock_Void_Days,The Rock,Summary,Void Days for all upcoming move ins agreed at The ...
2957,,The Rock - Unit Tracker,,The_Rock_Unit_Tracker1,The Rock,Summary,All units at The Rock
2958,,The Rock - Occupancy,,The_Rock_Occupancy1,The Rock,Summary,Occupancy at The Rock
2959,,The Rock - Void Units Not Rese,,The_Rock_Void_Units_Not_Rese,The Rock,Summary,All void units at The Rock that have not been rese...
2960,,The Rock - Available Units,,The_Rock_Available_Units1,The Rock,Summary,All available units at The Rock
2961,,The Rock - Total Lets Pending,,The_Rock_Total_Lets_Pending1,The Rock,Summary,All lets pending for The Rock
2962,,The Rock - FVs upcoming,,The_Rock_FVs_upcoming1,The Rock,Summary,Units with a Tenancy End Date today or in the futu...
2963,,The Rock - Short Notices,,The_Rock_Short_Notices,The Rock,Summary,Notices received to vacate the property with less ...
2964,,The Rock - HDs This Year,,The_Rock_HDs_This_Year,The Rock,Summary,All HDs taken for the current year for The Rock. D...
2965,,The Rock - HDs Last Year,,The_Rock_HDs_Last_Year,The Rock,Summary,All HDs taken for the previous year for The Rock. ...
2966,,The Rock - Renewals This Year,,The_Rock_Renewals_This_Year,The Rock,Summary,"All Renewals for the current year for The Rock, in..."
2967,,The Rock - Leads This Year,,The_Rock_Leads_This_Year,The Rock,Summary,All leads for the current year at The Rock
2968,,The Rock - Leads Last Year,,The_Rock_Leads_Last_Year,The Rock,Summary,All leads for the previous year at The Rock
2969,,The Rock - Unavailable Units,,The_Rock_Unavailable_Units1,The Rock,Summary,All unavailable units at The Rock
2970,,The Rock - Renewals This Year,,The_Rock_Renewals_This_Ye,The Rock,Summary,All Renewals for the current year for Rock include...
2971,,Resi Salford - Occupancy,,Resi_Salford_Occupancy1,Resi - Salford,Summary,Occupancy at Resi - Salford
2972,,Resi Salford - Total Lets Pending,,Resi_Salford_Total_Lets_Pending1,Resi - Salford,Summary,All lets pending for Resi - Salford
2973,,Resi Salford - Available Units,,Resi_Salford_Available_Units1,Resi - Salford,Summary,All available units at Resi - Salford
2974,,Resi Salford - Void Units Not Reserved,,Resi_Salford_Void_Units_Not_Reserved1,Resi - Salford,Summary,All void units at Resi - Salford that have not bee...
2975,,Resi Salford - HDs This Year,,Resi_Salford_HDs_This_Year,Resi - Salford,Summary,All HDs taken for the current year for Resi - Salf...
2976,,Resi Salford - Unit Tracker,,Resi_Salford_Unit_Tracker1,Resi - Salford,Summary,All units at Resi - Salford
2977,,Resi Salford - FVs,,Resi_Salford_FVs,Resi - Salford,Summary,Units with a Tenancy End Date today or in the futu...
2978,,Resi Salford - FY Monthly Notices,,Resi_Salford_FY_Monthly_Notices,Resi - Salford,Summary,FV notices recieved for the current FY for Resi - ...
2979,,Resi Salford - Void Days,,Resi_Salford_Void_Days,Resi - Salford,Summary,Void Days for all upcoming move ins agreed at Resi...
2980,,Resi Salford - HDs Last Year,,Resi_Salford_HDs_Last_Year,Resi - Salford,Summary,All HDs taken for the previous year for Resi - Sal...
2981,,Resi Salford - Unavailable Units,,Resi_Salford_Unavailable_Units1,Resi - Salford,Summary,All unavailable units at Resi - Salford
2982,,Resi Salford - FVs upcoming,,Resi_Salford_FVs_upcoming1,Resi - Salford,Summary,Units with a Tenancy End Date today or in the futu...
2983,,Resi Salford - Short Notices,,Resi_Salford_Short_Notices,Resi - Salford,Summary,Notices received to vacate the property with less ...
2984,,Resi Salford - Leads This Year,,Resi_Salford_Leads_This_Year,Resi - Salford,Summary,All leads for the current year at Resi - Salford
2985,,Resi Salford- Leads Last Year,,Resi_Salford_Leads_Last_Year,Resi - Salford,Summary,All leads for the previous year at Resi - Salford
2986,,Ability Plaza - Unit Tracker,,Ability_Plaza_Unit_Tracker,Ability Plaza,Summary,All units at Ability Plaza
2987,,Ability Plaza - Occupancy,,Ability_Plaza_Occupancy,Ability Plaza,Summary,Occupancy at Ability Plaza
2988,,Ability Plaza - Void Units Not Reserved,,Ability_Plaza_Void_Units_Not_Reserved,Ability Plaza,Summary,All void units at Ability Plaza that have not been...
2989,,Ability Plaza - Available Units,,Ability_Plaza_Available_Units,Ability Plaza,Summary,All available units at Ability Plaza
2990,,Ability Plaza - FVs,,Ability_Plaza_FVs,Ability Plaza,Summary,Units with a Tenancy End Date today or in the futu...
2991,,Ability Plaza - FY Monthly Notices,,Ability_Plaza_FY_Monthly_Notices,Ability Plaza,Summary,FV notices recieved for the current FY for Ability...
2992,,Ability Plaza - Renewals This Year,,Ability_Plaza_Renewals_This_Year,Ability Plaza,Summary,All Renewals for the current year for Ability Plaz...
2993,,Ability Plaza - Void Days,,Ability_Plaza_Void_Days,Ability Plaza,Summary,Void Days for all upcoming move ins agreed at Abil...
2994,,Ability Plaza - Total Lets Pending,,Ability_Plaza_Total_Lets_Pending,Ability Plaza,Summary,All lets pending for Ability Plaza
2995,,Ability Plaza - Unavailable Units,,Ability_Plaza_Unavailable_Units,Ability Plaza,Summary,All unavailable units at Ability Plaza
2996,,Ability Plaza - FVs upcoming,,Ability_Plaza_FVs_upcoming,Ability Plaza,Summary,Units with a Tenancy End Date today or in the futu...
2997,,Ability Plaza - Short Notices,,Ability_Plaza_Short_Notices,Ability Plaza,Summary,Notices received to vacate the property with less ...
2998,,Ability Plaza - HDs This Year,,Ability_Plaza_HDs_This_Year,Ability Plaza,Summary,All HDs taken for the current year for Ability Pla...
2999,,Ability Plaza - HDs Last Year,,Ability_Plaza_HDs_Last_Year,Ability Plaza,Summary,All HDs taken for the previous year for Ability Pl...
3000,,Ability Plaza - Renewals Last Year,,Ability_Plaza_Renewals_Last_Year,Ability Plaza,Summary,All Renewals for the previous year for Ability Pla...
3001,,Ability Plaza - Leads This Year,,Ability_Plaza_Leads_This_Year,Ability Plaza,Summary,All leads for the current year at Ability Plaza
3002,,Ability Plaza - Leads Last Year,,Ability_Plaza_Leads_Last_Year,Ability Plaza,Summary,All leads for the previous year at Ability Plaza
3003,,Ability View/Plaza - Renewals This Year,,Ability_View_Plaza_Renewals_This_Year,Ability Plaza,Summary,All Renewals for the current year for Ability Plaz...
3004,,Ability View - Available Units,,Ability_View_Available_Units,Ability View,Summary,All available units at Ability View
3005,,Ability View - Unit Tracker,,Ability_View_Unit_Tracker,Ability View,Summary,All units at Ability View
3006,,Ability View - Occupancy,,Ability_View_Occupancy,Ability View,Summary,Occupancy at Ability View
3007,,Ability View- Void Units Not Reserved,,Ability_View_Void_Units_Not_Reserved,Ability View,Summary,All void units at Ability View that have not been ...
3008,,Ability View - FVs,,Ability_View_FVs,Ability View,Summary,Units with a Tenancy End Date today or in the futu...
3009,,Ability View - FY Monthly Notic,,Ability_View_FY_Monthly_Notic,Ability View,Summary,FV notices recieved for the current FY for Ability...
3010,,Ability View - Void Days,,Ability_View_Void_Days,Ability View,Summary,Void Days for all upcoming move ins agreed at Abil...
3011,,Ability View - Unavailable Units,,Ability_View_Unavailable_Units,Ability View,Summary,All unavailable units at Ability View
3012,,Ability View - Total Lets Pending,,Ability_View_Total_Lets_Pending,Ability View,Summary,All lets pending for Ability View
3013,,Ability View - FVs upcoming,,Ability_View_FVs_upcoming,Ability View,Summary,Units with a Tenancy End Date today or in the futu...
3014,,Ability View - Short Notices,,Ability_View_Short_Notices,Ability View,Summary,Notices received to vacate the property with less ...
3015,,Ability View - HDs This Year,,Ability_View_HDs_This_Year,Ability View,Summary,All HDs taken for the current year for Ability Vie...
3016,,Ability View - HDs Last Year,,Ability_View_HDs_Last_Year,Ability View,Summary,All HDs taken for the previous year for Ability Vi...
3017,,Ability View - Renewals This Year,,Ability_View_Renewals_This_Ye,Ability View,Summary,All Renewals for the current year for Ability View...
3018,,Ability View - Renewals Last Year,,Ability_View_Renewals_Last_Ye,Ability View,Summary,All Renewals for the previous year for Ability Vie...
3019,,Ability View - Leads This Year,,Ability_View_Leads_This_Year,Ability View,Summary,All leads for the current year at Ability View
3020,,Ability View - Leads Last Year,,Ability_View_Leads_Last_Year,Ability View,Summary,All leads for the previous year at Ability View
3021,,Revenue Closed by Quarter,,prm_revenue_closed,Channel Sales Reports,Summary,How much revenue was closed last quarter?
3022,,Open Opportunities by Stage,,prm_open_opportunity_by_stage,Channel Sales Reports,Summary,"What are the open opportunities, grouped by stage?"
3023,,Lead conversion rate,,prm_lead_conversion,Channel Sales Reports,Matrix,What percentage of leads have been converted?
3024,,Open Opportunities by Partner,,prm_open_opportunity_by_partner,Channel Sales Reports,Summary,What opportunities are open from the last quarter?
3025,,Top Opportunities,,prm_opportunity_by_amount,Channel Sales Reports,Tabular,"What are the top opportunities, sorted by amount?"
3026,,COS by Portfolio and Move-in Month,,COS_by_Portfolio_and_Move_in_Month,Renewals Manager Reports,Summary,Report showing number of COS in FY by portfolio an...
3027,,Renewals - New Signatures Outstanding,,Renewals_New_Signatures_Outstanding,Renewals Manager Reports,Summary,Renewals with signatures that require chasing
3028,,Renewals - 15+ Waiting for Signatures,,Renewals_15_Waiting_for_Signatures,Renewals Manager Reports,Summary,Renewal Agreements waiting for signature more than...
3029,,Renewals requiring Signature Chases,,Renewals_requiring_Signature_Chases,Renewals Manager Reports,Summary,Renewals requiring Signature Chases to be used for...
3030,,Renewals On Sent Offer requiring Chase,,Renewals_On_Sent_Offer_requiring_Chase,Renewals Manager Reports,Summary,No response to renewals requiring Chases to be use...
3031,,CSA Newcastle viewings booked,,CSA_Newcastle_viewings_booked,Brandon,Summary,Past 30 days
3032,,KDM - Short Notices,,KDM_Short_Notices,KDM,Summary,Notices received to vacate the property with less ...
3033,,KDM - Occupancy,,KDM_Occupancy,KDM,Summary,Occupancy at KDM
3034,,KDM - Available Units,,KDM_Available_Units1,KDM,Summary,All available units at KDM
3035,,KDM - HDs This Year,,KDM_HDs_This_Year,KDM,Summary,All HDs taken for the current year for KDM. Does n...
3036,,KDM - Unit Tracker,,KDM_Unit_Tracker1,KDM,Summary,All units at KDM
3037,,KDM - Available Units,,KDM_Available_Units2,KDM,Summary,All available units at KDM
3038,,KDM - Void Units Not Reserved,,KDM_Void_Units_Not_R,KDM,Summary,All void units at Kings Dock Mill that have not be...
3039,,KDM - FVs upcoming,,KDM_FVs_upcoming,KDM,Summary,Units with a Tenancy End Date today or in the futu...
3040,,KDM - FVs,,KDM_FVs,KDM,Summary,Units with a Tenancy End Date today or in the futu...
3041,,KDM - FY Monthly Notice,,KDM_FY_Monthly_Notice,KDM,Summary,FV notices recieved for the current FY for KDM ***...
3042,,KDM - Unavailable Unit,,KDM_Unavailable_Unit,KDM,Summary,All unavailable units at KDM
3043,,KDM - Void Days,,KDM_Void_Days,KDM,Summary,"Void Days for all upcoming move ins agreed at KDM,..."
3044,,KDM - HDs Last Year,,KDM_HDs_Last_Year,KDM,Summary,All HDs taken for the previous year for KDM. Does ...
3045,,KDM- Total Lets Pending,,KDM_Total_Lets_Pending,KDM,Summary,All lets pending for KDM
3046,,KDM - Renewals This Year,,KDM_Renewals_This_Ye,KDM,Summary,"All Renewals for the current year for KDM, include..."
3047,,KDM - Leads Last Year,,KDM_Leads_Last_Year,KDM,Summary,All leads for the previous year at KDM
3048,,KDM - Leads This Year,,KDM_Leads_This_Year,KDM,Summary,All leads for the current year at KDM
3049,,KDM - Renewals Last Year,,KDM_Renewals_Last_Ye,KDM,Summary,"All Renewals for the previous year for KDM, includ..."
3050,,Kings Dock Mill - Renewals This Year,,Kings_Dock_Mill_Renewals_This_Year,KDM,Summary,"All Renewals for the current year for KDM , includ..."
3051,,Kew Bridge Court - FY Monthly Notic,,Kew_Bridge_Court_FY_Monthly_Notic,Kew Bridge Court,Summary,FV notices recieved for the current FY for Kew Bri...
3052,,Kew Bridge Court - HDs This Year,,Kew_Bridge_Court_HDs_This_Year,Kew Bridge Court,Summary,All HDs taken for the current year for Kew Bridge ...
3053,,Kew Bridge Court - Unit Tracker,,Kew_Bridge_Court_Unit_Tracker,Kew Bridge Court,Summary,All units at Kew Bridge Court
3054,,Kew Bridge Court - Occupancy,,Kew_Bridge_Court_Occupancy,Kew Bridge Court,Summary,Occupancy at Kew Bridge Court
3055,,Kew Bridge Court - Void Days,,Kew_Bridge_Court_Void_Days,Kew Bridge Court,Summary,Void Days for all upcoming move ins agreed at Kew ...
3056,,Kew Bridge Court- Available Units,,Kew_Bridge_Court_Available_Units,Kew Bridge Court,Summary,All available units at Kew Bridge Court
3057,,Kew Bridge Court - Void Units Not R,,Kew_Bridge_Court_Void_Units_Not_R,Kew Bridge Court,Summary,All void units at Kew Bridge Court that have not b...
3058,,Kew Bridge Court - FVs,,Kew_Bridge_Court_FVs,Kew Bridge Court,Summary,Units with a Tenancy End Date today or in the futu...
3059,,Kew Bridge Court- Renewals This Year,,Kew_Bridge_Court_Renewals_This_Ye,Kew Bridge Court,Summary,All Renewals for the current year for Kew Bridge C...
3060,,Kew Bridge Court- Total Lets Pending,,Kew_Bridge_Court_Total_Lets_Pending,Kew Bridge Court,Summary,All lets pending for Kew Bridge Court
3061,,Kew Bridge Court - Available Units,,Kew_Bridge_Court_Available_Units1,Kew Bridge Court,Summary,All available units at Kew Bridge Court
3062,,Kew Bridge Court - Unavailable Unit,,Kew_Bridge_Court_Unavailable_Unit,Kew Bridge Court,Summary,All unavailable units at Kew Bridge Court
3063,,Kew Bridge Court - FVs upcoming,,Copy_of_Kew_Bridge_Court_FVs_upcoming,Kew Bridge Court,Summary,Units with a Tenancy End Date today or in the futu...
3064,,Kew Bridge Court - Short Notices,,Kew_Bridge_Court_Short_Notices,Kew Bridge Court,Summary,Notices received to vacate the property with less ...
3065,,Kew Bridge Court - Leads This Year,,Kew_Bridge_Court_Leads_This_Year,Kew Bridge Court,Summary,All leads for the current year at Kew Bridge Court
3066,,Kew Bridge Court - HDs Last Year,,Kew_Bridge_Court_HDs_Last_Year,Kew Bridge Court,Summary,All HDs taken for the previous year for Kew Bridge...
3067,,Kew Bridge Court - Renewals Last Year,,Kew_Bridge_Court_Renewals_Last_Ye,Kew Bridge Court,Summary,All Renewals for the previous year for Kew Bridge ...
3068,,Kew Bridge Court- Leads Last Year,,Kew_Bridge_Court_Leads_Last_Year,Kew Bridge Court,Summary,All leads for the previous year at Kew Bridge Cour...
3069,,Kew Bridge Court - Renewals This Year,,Kew_Bridge_Court_Renewals_This_Year,Kew Bridge Court,Summary,All Renewals for the current year for Kew Bridge C...
3070,,Grove House - Unit Tracker,,Grove_House_Unit_Tracker,Grove House,Summary,All units at Grove House
3071,,Grove House- Occupancy,,Grove_House_Occupancy,Grove House,Summary,Occupancy at Grove House
3072,,Grove House - Void Units Not Reserved,,Grove_House_Void_Units_Not_R,Grove House,Summary,All void units at Grove House that have not been r...
3073,,Grove House - Available Units,,Grove_House_Available_Units,Grove House,Summary,All available units at Grove House
3074,,Grove House - FY Monthly Notice,,Grove_House_FY_Monthly_Notic,Grove House,Summary,FV notices recieved for the current FY for Grove H...
3075,,Grove House - FVs,,Grove_House_FVs,Grove House,Summary,Units with a Tenancy End Date today or in the futu...
3076,,Grove House - Void Days,,Grove_House_Void_Days,Grove House,Summary,Void Days for all upcoming move ins agreed at Grov...
