Reference,Unit__c,Description,StartDate,EndDate,Term_Years,Term_Months,Term_Days,Status,Tenure,Type
418577026,a1G4J0000025zqHUAQ,"Flat 10 Ability view, 220 Kingsland Road, Lon",2024-05-30,2025-05-29,1,0,0,Tenanted,Live Work,Live Work
418577027,a1G4J0000025yfuUAA,"Flat 11 Ability view, 220 Kingsland Road, Lon",2024-06-14,2026-06-13,2,0,0,Tenanted,Live Work,Live Work
418577028,a1G4J0000025yUmUAI,"Flat 12 Ability view, 220 Kingsland Road, Lon",2024-01-23,2025-01-22,1,0,0,Tenanted,Live Work,Live Work
418577029,a1G4J0000025zdTUAQ,"Flat 13 Ability view, 220 Kingsland Road, Lon",2023-08-01,2024-07-31,1,0,0,Tenanted,Live Work,Live Work
418577030,a1G4J0000025zRyUAI,"Flat 14 Ability view, 220 Kingsland Road, Lon",2023-09-04,2024-09-03,0,12,0,Tenanted,Live Work,Live Work
418577031,a1G4J0000025zabUAA,"Flat 15 Ability view, 220 Kingsland Road, Lon",2023-10-01,2024-09-30,1,0,0,Tenanted,Live Work,Live Work
418577032,a1G4J0000025zTVUAY,"Flat 16 Ability view, 220 Kingsland Road, Lon",2023-10-16,2024-10-15,1,0,0,Tenanted,Live Work,Live Work
418577033,a1G4J0000025zqkUAA,"Flat 17 Ability View, 220 Kingsland Road, Lon",2023-08-02,2024-08-01,1,0,0,Tenanted,Live Work,Live Work
418577034,a1G4J0000025zOKUAY,"Flat 18 Ability view, 220 Kingsland Road, Lon",2022-11-13,2024-11-12,2,0,0,Tenanted,Live Work,Live Work
418577035,a1G4J0000025zcRUAQ,"Flat 19 Ability view, 220 Kingsland Road, Lon",2022-01-18,2023-01-17,1,0,0,Tenanted,Live Work,Live Work
418577036,a1G4J0000025xiJUAQ,"Flat 20 Ability view, 220 Kingsland Road, Lon",2023-12-13,2024-12-12,1,0,0,Tenanted,Live Work,Live Work
418577037,a1G4J0000025zpEUAQ,"Elec.Transformer (40109),218-226 Kingsland Rd",1952-03-25,2022-03-24,70,0,0,Tenanted,CommLease,Sub Station
418578001,a1G4J0000025zyEUAQ,"Flat 1 Springfield House, Tyssen Street, Lond",2023-07-03,2025-07-02,0,24,0,Tenanted,Live Work,Live Work
418578002,a1G4J0000025zyWUAQ,"Flat 2 Springfield House, Tyssen Street, Lond",2023-12-11,2024-12-10,1,0,0,Tenanted,Live Work,Live Work
418578003,a1G4J0000025zwHUAQ,"Flat 3 Springfield House, Tyssen Street, Lond",2024-01-25,2025-01-24,1,0,0,Tenanted,Live Work,Live Work
418578004,a1G4J0000025zlwUAA,"Flat 4 Springfield House, Tyssen Street, Lond",2023-07-25,2024-07-24,0,12,0,Tenanted,Live Work,Live Work
418578005,a1G4J0000025zvTUAQ,"Flat 5 Springfield House, Tyssen Street, Lond",2024-05-17,2025-05-16,1,0,0,Tenanted,AST,Studio
418578006,a1G4J000002605kUAA,"Flat 6 Springfield House, Tyssen Street, Lond",2022-08-25,2024-08-24,2,0,0,Tenanted,Live Work,Live Work
418578007,a1G4J0000025zlSUAQ,"Flat 7 Springfield House, Tyssen Street, Lond",2023-11-10,2024-11-09,1,0,0,Tenanted,Live Work,Live Work
418578008,a1G4J0000025zoTUAQ,"Flat 8 Springfield House, Tyssen Street, Lond",2024-01-05,2025-01-04,1,0,0,Tenanted,Live Work,Live Work
418578009,a1G4J0000026001UAA,"Flat 9 Springfield House, Tyssen Street, Lond",2024-03-09,2025-03-08,1,0,0,Tenanted,Live Work,Live Work
418578010,a1G4J000002602lUAA,"Flat 10 Springfield House, Tyssen Street, Lon",2024-03-25,2025-03-24,1,0,0,Tenanted,Live Work,Live Work
418578011,a1G4J000002606JUAQ,"Flat 11 Springfield House, Tyssen Street, Lon",2024-05-06,2025-05-05,1,0,0,Tenanted,Live Work,Live Work
418578012,a1G4J0000025yp0UAA,"Unit 12/13 Springfield House, Tyssen Street",2020-02-03,2030-02-02,10,0,0,Tenanted,CommLease,Commercial
418578013,a1G4J0000025zZDUAY,"Unit 13 Springfield House, Tyssen Street, Lon",2025-03-07,2030-03-06,5,0,0,Tenanted,CommLease,Commercial
418578014,a1G4J0000025ztSUAQ,"Flat 14 Springfield House, Tyssen Street, Lon",2024-06-12,2025-06-11,1,0,0,Tenanted,Live Work,Live Work
418578015,a1G4J0000025zzHUAQ,"Flat 15 Springfield House, Tyssen Street, Lon",2024-03-20,2025-03-19,1,0,0,Tenanted,Live Work,Live Work
418578016,a1G4J0000025zvdUAA,"Flat 16 Springfield House, Tyssen Street, Lon",2023-10-30,2025-04-29,1,6,0,Tenanted,Live Work,Live Work
418578017,a1G4J000002601JUAQ,"Flat 17 Springfield House, Tyssen Street, Lon",2023-12-03,2024-12-02,1,0,0,Tenanted,Live Work,Live Work
418578018,a1G4J0000025zuHUAQ,"Unit 18 Springfield House, Tyssen St",,,0,0,0,For Let,Vac-C,Commercial
418578019,a1G4J0000025zlOUAQ,"Unit 19 Springfield House, Tyssen Street, Lon",,,0,0,0,For Let,Vac-C,Commercial
418578020,a1G4J0000025zz5UAA,"Flat 20 Springfield House, Tyssen Street, Lon",2024-01-14,2025-01-13,1,0,0,Tenanted,Live Work,Live Work
418578021,a1G4J0000025zsEUAQ,"Unit 21 Springfield Hse, Tyssen St London",2019-09-17,2025-09-16,6,0,0,Tenanted,CommLease,Commercial
418578022,a1G4J000002605ZUAQ,"Unit 22 & 23 Springfield Hse,Tyssen St",,,0,0,0,For Let,Vac-C,Commercial
418578024,a1G4J0000026030UAA,"Unit 24,25,84Springfield Hse,Tyssen St,London",2020-12-17,2029-12-16,9,0,0,Tenanted,CommLease,Commercial
418578026,a1G4J0000025zD0UAI,"Flat 26 Springfield House, Tyssen Street, Lon",2023-02-05,2025-02-04,2,0,0,Tenanted,Live Work,Live Work
418578027,a1G4J000002601aUAA,"Flat 27 Springfield House, Tyssen Street, Lon",2024-04-24,2026-04-23,2,0,0,Tenanted,Live Work,Live Work
418578028,a1G4J0000026002UAA,"Flat 28 Springfield House, Tyssen Street, Lon",2024-03-22,2025-03-21,1,0,0,Tenanted,Live Work,Live Work
418578029,a1G4J000002601oUAA,"Flat 29 Springfield House, Tyssen Street, Lon",2023-11-15,2024-11-14,1,0,0,Tenanted,Live Work,Live Work
418578030,a1G4J0000025zydUAA,"Flat 30 Springfield House, Tyssen Street, Lon",2023-09-30,2024-09-29,1,0,0,Tenanted,Live Work,Live Work
418578031,a1G4J000002606dUAA,"Flat 31 Springfield House, Tyssen Street, Lon",2023-09-18,2024-09-17,1,0,0,Tenanted,Live Work,Live Work
418578032,a1G4J0000025zzKUAQ,"Flat 32 Springfield House, Tyssen Street, Lon",2023-10-18,2025-10-17,2,0,0,Tenanted,Live Work,Live Work
418578033,a1G4J0000025zdNUAQ,"Flat 33 Springfield House, Tyssen Street, Lon",2024-01-03,2025-01-02,1,0,0,Tenanted,Live Work,Live Work
418578034,a1G4J000002601eUAA,"Flat 34 Springfield House, Tyssen Street, Lon",2024-03-01,2025-08-31,1,6,0,Tenanted,Live Work,Live Work
418578035,a1G4J0000026043UAA,"Flat 35 Springfield House, Tyssen Street, Lon",2023-08-06,2024-08-05,1,0,0,Tenanted,Live Work,Live Work
418578036,a1G4J0000025yp1UAA,"Flat 36 Springfield House, Tyssen Street, Lon",2024-03-30,2025-03-29,1,0,0,Tenanted,Live Work,Live Work
418578037,a1G4J0000025zRhUAI,"Flat 37 Springfield House, Tyssen Street, Lon",2023-04-17,2025-04-16,2,0,0,Tenanted,Live Work,Live Work
418578038,a1G4J0000025zWcUAI,"Flat 38 Springfield House, Tyssen Street, Lon",2023-10-19,2024-10-18,1,0,0,Tenanted,Live Work,Live Work
418578039,a1G4J0000025zvNUAQ,"Flat 39 Springfield House, Tyssen Street, Lon",2024-04-26,2025-04-25,1,0,0,Tenanted,Live Work,Live Work
418578040,a1G4J0000025zg0UAA,"Flat 40 Springfield House, Tyssen Street, Lon",2023-07-10,2024-07-09,1,0,0,Tenanted,Live Work,Live Work
418578041,a1G4J000002601YUAQ,"Flat 41 Springfield House, Tyssen Street, Lon",2024-01-28,2025-01-27,1,0,0,Tenanted,Live Work,Live Work
418578042,a1G4J0000025xpcUAA,"Flat 42 Springfield House, Tyssen Street, Lon",2023-10-29,2024-10-28,1,0,0,Tenanted,Live Work,Live Work
418578043,a1G4J000002605WUAQ,"Flat 43 Springfield House, Tyssen Street, Lon",2024-03-25,2025-03-24,1,0,0,Tenanted,Live Work,Live Work
418578044,a1G4J0000025yaPUAQ,"Flat 44 Springfield House, Tyssen Street, Lon",2024-06-13,2025-06-12,1,0,0,Tenanted,Live Work,Live Work
418578045,a1G4J0000025zl7UAA,"Flat 45 Springfield House, Tyssen Street, Lon",2023-09-02,2024-09-01,1,0,0,Tenanted,Live Work,Live Work
418578046,a1G4J0000025zpiUAA,"Flat 46 Springfield House, Tyssen Street, Lon",2024-06-05,2025-06-04,1,0,0,Tenanted,Live Work,Live Work
418578047,a1G4J0000025zwpUAA,"Flat 47 Springfield House, Tyssen Street, Lon",2023-08-30,2024-08-29,1,0,0,Tenanted,Live Work,Live Work
418578048,a1G4J0000025zfBUAQ,"Flat 48 Springfield House, Tyssen Street, Lon",2023-06-21,2024-06-20,1,0,0,Tenanted,Live Work,Live Work
418578049,a1G4J0000025zyiUAA,"Flat 49 Springfield House, Tyssen Street, Lon",2023-03-14,2024-03-13,1,0,0,Tenanted,Live Work,Live Work
418578050,a1G4J000002603FUAQ,"Flat 50 Springfield House, Tyssen Street, Lon",2024-04-13,2026-04-12,2,0,0,Tenanted,Live Work,Live Work
418578051,a1G4J000002604SUAQ,"Flat 51 Springfield House, Tyssen Street, Lon",2023-07-05,2024-07-04,1,0,0,Tenanted,Live Work,Live Work
418578052,a1G4J0000025zzFUAQ,"Flat 52 Springfield House, Tyssen Street, Lon",2024-04-30,2026-04-29,2,0,0,Tenanted,Live Work,Live Work
418578053,a1G4J0000025zsDUAQ,"Flat 53 Springfield House, Tyssen Street, Lon",2023-07-08,2026-07-07,3,0,0,Tenanted,Live Work,Live Work
418578054,a1G4J000002605VUAQ,"Flat 54 Springfield House, Tyssen Street, Lon",2024-02-29,2026-02-27,2,0,0,Tenanted,Live Work,Live Work
418578055,a1G4J0000025zyOUAQ,"Flat 55 Springfield House, Tyssen Street, Lon",2023-10-17,2024-10-16,1,0,0,Tenanted,Live Work,Live Work
418578056,a1G4J000002604dUAA,"Flat 56 Springfield House, Tyssen Street, Lon",2023-09-04,2024-09-03,1,0,0,Tenanted,Live Work,Live Work
418578057,a1G4J000002605bUAA,"Flat 57 Springfield House, Tyssen Street, Lon",2023-12-11,2024-12-10,1,0,0,Tenanted,Live Work,Live Work
418578058,a1G4J0000025yGPUAY,"Flat 58 Springfield House, Tyssen Street, Lon",2021-12-13,2024-12-12,3,0,0,Tenanted,Live Work,Live Work
418578059,a1G4J000002606sUAA,"Flat 59 Springfield House, Tyssen Street, Lon",2024-02-23,2025-02-22,1,0,0,Tenanted,Live Work,Live Work
418578060,a1G4J000002604rUAA,"Flat 60 Springfield House, Tyssen Street, Lon",2023-01-01,2023-12-31,1,0,0,Tenanted,Live Work,Live Work
418578061,a1G4J000002605XUAQ,"Flat 61 Springfield House, Tyssen Street, Lon",2023-10-05,2024-10-04,1,0,0,Tenanted,Live Work,Live Work
418578062,a1G4J000002602cUAA,"Flat 62 Springfield House, Tyssen Street, Lon",2023-08-31,2024-08-30,1,0,0,Tenanted,Live Work,Live Work
418578063,a1G4J000002601GUAQ,"Flat 63 Springfield House, Tyssen Street, Lon",2023-10-07,2024-10-06,1,0,0,Tenanted,Live Work,Live Work
418578064,a1G4J0000025zkkUAA,"Flat 64 Springfield House, Tyssen Street, Lon",2023-09-30,2024-09-29,1,0,0,Tenanted,Live Work,Live Work
418578065,a1G4J0000025zSlUAI,"Flat 65 Springfield House, Tyssen Street, Lon",2023-08-15,2024-08-14,1,0,0,Tenanted,Live Work,Live Work
418578066,a1G4J000002604hUAA,"Flat 66 Springfield House, Tyssen Street, Lon",2023-07-02,2024-07-01,0,12,0,Tenanted,Live Work,Live Work
418578067,a1G4J000002602dUAA,"Flat 67 Springfield House, Tyssen Street, Lon",2022-09-15,2024-09-14,2,0,0,Tenanted,Live Work,Live Work
418578068,a1G4J000002603lUAA,"Flat 68 Springfield House, Tyssen Street, Lon",2024-02-01,2025-01-31,1,0,0,Tenanted,Live Work,Live Work
418578069,a1G4J000002606QUAQ,"Flat 69 Springfield House, Tyssen Street, Lon",2023-09-12,2024-09-11,1,0,0,Tenanted,Live Work,Live Work
418578070,a1G4J0000026064UAA,"Flat 70 Springfield House, Tyssen Street, Lon",2023-03-27,2025-03-26,2,0,0,Tenanted,AST,Flat PB
418578071,a1G4J0000025zruUAA,"Flat 71 Springfield House, Tyssen Street, Lon",2022-06-25,2024-06-24,2,0,0,Tenanted,AST,Flat PB
418578072,a1G4J0000025zToUAI,"Flat 72 Springfield House, Tyssen Street, Lon",2023-11-14,2024-11-13,1,0,0,Tenanted,AST,Flat PB
418578073,a1G4J000002603VUAQ,"Flat 73 Springfield House, Tyssen Street, Lon",2024-04-16,2025-04-15,1,0,0,Tenanted,AST,Flat PB
418578074,a1G4J0000025y5NUAQ,"Flat 74 Springfield House, Tyssen Street, Lon",2023-08-08,2024-08-07,1,0,0,Tenanted,AST,Flat PB
418578075,a1G4J000002606TUAQ,"Flat 75 Springfield House, Tyssen Street, Lon",2023-08-18,2024-08-17,1,0,0,Tenanted,AST,Flat PB
418578076,a1G4J0000025zmpUAA,"Flat 76 Springfield House, Tyssen Street, Lon",2023-11-05,2024-11-04,1,0,0,Tenanted,AST,Flat PB
418578077,a1G4J000002606nUAA,"Flat 77 Springfield House, Tyssen Street, Lon",2023-09-05,2024-09-04,1,0,0,Tenanted,Live Work,Live Work
418578078,a1G4J0000025zb8UAA,"Flat 78 Springfield House, Tyssen Street, Lon",2023-11-24,2024-11-23,1,0,0,Tenanted,AST,Flat PB
418578079,a1G4J000002607gUAA,"Flat 79 Springfield House, Tyssen Street, Lon",2024-03-03,2025-03-02,1,0,0,Tenanted,AST,Flat PB
418578080,a1G4J000002606YUAQ,"Flat 80 Springfield House, Tyssen Street, Lon",2024-06-12,2025-06-11,1,0,0,Tenanted,AST,Flat PB
418578081,a1G4J0000025zyIUAQ,"Flat 81 Springfield House, Tyssen Street, Lon",2022-10-18,2024-10-17,2,0,0,Tenanted,AST,Flat PB
418578082,a1G4J000002604fUAA,"Flat 82 Springfield House, Tyssen Street, Lon",2023-05-26,2024-05-25,1,0,0,Tenanted,Live Work,Live Work
418578083,a1G4J000002606xUAA,"Flat 83 Springfield House, Tyssen Street, Lon",2023-01-27,2026-01-26,3,0,0,Tenanted,Live Work,Live Work
418578085,a1G4J0000025zwIUAQ,"Flat 85 Springfield House, Tyssen Street, Lon",2024-03-25,2025-03-24,1,0,0,Tenanted,Live Work,Live Work
418578086,a1G4J0000026051UAA,"Flat 86 Springfield House, Tyssen Street, Lon",2024-01-31,2025-01-30,1,0,0,Tenanted,Live Work,Live Work
418578087,a1G4J000002607bUAA,"Flat 87 Springfield House, Tyssen Street, Lon",2024-04-06,2025-04-05,1,0,0,Tenanted,Live Work,Live Work
418578088,a1G4J0000025zWdUAI,"Flat 88 Springfield House, Tyssen Street, Lon",2023-07-08,2024-07-07,1,0,0,Tenanted,Live Work,Live Work
418578089,a1G4J0000025zmqUAA,"Flat 89 Springfield House, Tyssen Street, Lon",2024-03-20,2025-03-19,1,0,0,Tenanted,AST,Flat PB
418578090,a1G4J000002601MUAQ,"Flat 90 Springfield House, Tyssen Street, Lon",2023-10-28,2024-10-27,1,0,0,Tenanted,Live Work,Live Work
418578091,a1G4J0000025zxoUAA,"Flat 91 Springfield House, Tyssen Street, Lon",2024-04-19,2025-04-18,1,0,0,Tenanted,Live Work,Live Work
418578092,a1G4J000002602rUAA,"Flat 92 Springfield House, Tyssen Street, Lon",2023-12-16,2024-12-15,1,0,0,Tenanted,Live Work,Live Work
418578093,a1G4J0000025ztNUAQ,"Flat 93 Springfield House, Tyssen Street, Lon",2024-03-24,2025-03-23,1,0,0,Tenanted,Live Work,Live Work
418578094,a1G4J000002604EUAQ,"Flat 94 Springfield House, Tyssen Street, Lon",2024-03-22,2025-03-21,1,0,0,Tenanted,Live Work,Live Work
418578095,a1G4J0000026072UAA,"Flat 95 Springfield House, Tyssen Street, Lon",2023-07-30,2024-07-29,1,0,0,Tenanted,Live Work,Live Work
418578096,a1G4J0000025zp4UAA,Unit 96-102 Springfield House Tyssen St,2022-09-02,2037-09-01,15,0,0,Tenanted,CommLease,Commercial
418578103,a1G4J0000025zxpUAA,"Car Park Space 1 Springfield House, Tyssen St",,,0,0,0,For Let,Vacant,ParkingSpac
418578104,a1G4J0000025zudUAA,"Car Park Space 2 Springfield House, Tyssen St",2020-02-03,2030-02-02,10,0,0,Tenanted,CommLease,ParkingSpac
418578105,a1G4J0000025zxAUAQ,"Car Park Space 3 Springfield House, Tyssen St",2024-06-02,2025-06-01,1,0,0,Tenanted,Licence,ParkingSpac
418578106,a1G4J0000025zmIUAQ,"Car Park Space 4 Springfield House, Tyssen St",2022-02-05,2023-02-04,1,0,0,Tenanted,Licence,ParkingSpac
418578107,a1G4J0000025zzPUAQ,"Car Park Space 5 Springfield House, Tyssen St",,,0,0,0,For Let,Vacant,ParkingSpac
418578108,a1G4J000002605QUAQ,"Car Park Space 6 Springfield House, Tyssen St",,,0,0,0,For Let,Vacant,ParkingSpac
418578109,a1G4J000002607hUAA,"Car Park Space 7 Springfield House, Tyssen St",2023-11-25,2024-11-24,1,0,0,Tenanted,Licence,ParkingSpac
418578110,a1G4J000002601IUAQ,"Car Park Space 8 Springfield House, Tyssen St",,,0,0,0,For Let,Vacant,ParkingSpac
418578111,a1G4J000002606tUAA,"Car Park Space 9 Springfield House, Tyssen St",,,0,0,0,For Let,Vacant,ParkingSpac
418578112,a1G4J0000026017UAA,"Car Park Space 10 Springfield House, Tyssen S",2024-03-01,2025-02-28,1,0,0,Tenanted,Licence,ParkingSpac
418578113,a1G4J000002604XUAQ,"Car Park Space 11 Springfield House, Tyssen S",2024-01-06,2025-01-05,1,0,0,Tenanted,Licence,ParkingSpac
418578114,a1G4J000002601lUAA,"Car Park Space 12 Springfield House, Tyssen S",,,0,0,0,For Let,Vacant,ParkingSpac
418578115,a1G4J000002607HUAQ,"Car Park Space 13 Springfield House, Tyssen S",,,0,0,0,Tenanted,Licence,ParkingSpac
418578116,a1G4J0000025zgtUAA,"Car Park Space 14 Springfield House, Tyssen S",,,0,0,0,For Let,Vacant,ParkingSpac
418578117,a1G4J000002601pUAA,"Car Park Space 15 Springfield House, Tyssen S",,,0,0,0,For Let,Vacant,ParkingSpac
418578118,a1G8d0000004MjdEAE,Car Park Space 16 (cycle) Springfield House,,,0,0,0,Non Lettable,Vac-A,ParkingSpac
418578119,a1G8d0000004MjnEAE,Car Park Space 17 (cycle) Springfield House,,,0,0,0,Non Lettable,Vac-A,ParkingSpac
418579001,a1G4J0000025zdYUAQ,"Unit 13-15, Grove House, 11-20 Tudor Grove",2025-03-11,2033-03-10,8,0,0,Tenanted,CommLease,Commercial
418579004,a1G4J0000025ztHUAQ,"Unit 17-20, Grove House, 11-20 Tudor Grove",2023-11-02,2033-11-01,10,0,0,Tenanted,CommLease,Commercial
418579007,a1G4J0000025zorUAA,"Flat 1 Grove House, 11-20 Tudor Grove, Londo",2023-08-08,2024-08-07,1,0,0,Tenanted,Live Work,Live Work
418579008,a1G4J0000025zxCUAQ,"Flat 2 Grove House, 11-20 Tudor Grove, Londo",2024-05-25,2025-05-24,1,0,0,Tenanted,Live Work,Live Work
418579009,a1G4J0000025z3hUAA,"Flat 3 Grove House, 11-20 Tudor Grove, Londo",2023-07-20,2024-07-19,0,12,0,Tenanted,Live Work,Live Work
418579010,a1G4J0000025zwzUAA,"Flat 4 Grove House, 11-20 Tudor Grove, London",2023-08-03,2024-08-02,1,0,0,Tenanted,Live Work,Live Work
418579011,a1G4J0000025zkGUAQ,"Flat 5 Grove House, 11-20 Tudor Grove, Londo",2023-12-06,2024-12-05,1,0,0,Tenanted,Live Work,Live Work
418579012,a1G4J0000025xl3UAA,"Flat 6 Grove House, 11-20 Tudor Grove, London",2023-12-11,2024-12-10,1,0,0,Tenanted,Live Work,Live Work
418579013,a1G4J0000025zvMUAQ,"Flat 7 Grove House, 11-20 Tudor Grove, London",2024-03-01,2025-02-28,1,0,0,Tenanted,Live Work,Live Work
418579014,a1G4J0000025zyfUAA,"Flat 8 Grove House, 11-20 Tudor Grove, London",2024-02-28,2025-02-27,1,0,0,Tenanted,Live Work,Live Work
418579015,a1G4J0000025ztMUAQ,"Flat 9 Grove House, 11-20 Tudor Grove, London",2024-03-07,2025-03-06,1,0,0,Tenanted,Live Work,Live Work
418579016,a1G4J0000025zxYUAQ,"Flat 10 Grove House, 11-20 Tudor Grove, Londo",2024-06-01,2025-05-31,1,0,0,Tenanted,Live Work,Live Work
418579017,a1G4J0000025zvvUAA,"Flat 11 Grove House, 11-20 Tudor Grove, Londo",2023-08-01,2024-07-31,1,0,0,Tenanted,Live Work,Live Work
418579018,a1G4J0000025zdVUAQ,"Flat 12 Grove House, 11-20 Tudor Grove, Londo",2024-04-20,2025-10-19,1,6,0,Tenanted,Live Work,Live Work
418579019,a1G4J0000025zw5UAA,"Flat 13 Grove House, 11-20 Tudor Grove, Londo",2023-07-08,2025-07-07,2,0,0,Tenanted,Live Work,Live Work
418579020,a1G4J0000025zw4UAA,"Flat 14 Grove House, 11-20 Tudor Grove, Londo",2024-03-29,2025-03-28,1,0,0,Tenanted,Live Work,Live Work
418579021,a1G4J0000025zzEUAQ,"Flat 15 Grove House, 11-20 Tudor Grove, Londo",2024-05-14,2025-05-13,1,0,0,Tenanted,Live Work,Live Work
418579022,a1G4J0000025vHAUAY,"Flat 16 Grove House, 11-20 Tudor Grove, Londo",2023-08-01,2025-07-31,2,0,0,Tenanted,Live Work,Live Work
418579023,a1G4J0000025zzDUAQ,"Flat 17 Grove House, 11-20 Tudor Grove, Londo",2024-03-20,2025-03-19,1,0,0,Tenanted,Live Work,Live Work
418579024,a1G4J0000025zemUAA,"Flat 18 Grove House, 11-20 Tudor Grove, Londo",2024-02-07,2025-02-06,1,0,0,Tenanted,Live Work,Live Work
418579025,a1G4J0000025ztBUAQ,"Flat 19 Grove House, 11-20 Tudor Grove, Londo",2022-08-18,2024-08-17,2,0,0,Tenanted,Live Work,Live Work
418579026,a1G4J0000025zwcUAA,"Flat 20 Grove House, 11-20 Tudor Grove, Londo",2023-11-22,2024-11-21,1,0,0,Tenanted,Live Work,Live Work
418579027,a1G4J000002600zUAA,"Flat 21 Grove House, 11-20 Tudor Grove, Londo",2023-09-30,2025-09-29,2,0,0,Tenanted,Live Work,Live Work
418579028,a1G4J0000025zZxUAI,"Flat 22 Grove House, 11-20 Tudor Grove, Londo",2023-11-14,2024-11-13,1,0,0,Tenanted,Live Work,Live Work
418579029,a1G4J0000025zubUAA,"Flat 23 Grove House, 11-20 Tudor Grove, Londo",2023-09-18,2025-09-17,2,0,0,Tenanted,Live Work,Live Work
418579030,a1G4J0000025zkMUAQ,"Flat 24 Grove House, 11-20 Tudor Grove, Londo",2024-04-28,2025-04-27,1,0,0,Tenanted,Live Work,Live Work
418579031,a1G4J0000025zcrUAA,"Flat 25 Grove House, 11-20 Tudor Grove, Londo",2024-03-01,2025-02-28,1,0,0,Tenanted,Live Work,Live Work
418579032,a1G4J000002600CUAQ,"Flat 26 Grove House, 11-20 Tudor Grove, Londo",2023-10-06,2024-10-05,1,0,0,Tenanted,Live Work,Live Work
418579033,a1G4J0000025zq3UAA,"Flat 27 Grove House, 11-20 Tudor Grove, Londo",2024-03-16,2025-03-15,1,0,0,Tenanted,Live Work,Live Work
418579034,a1G4J0000025zrBUAQ,"Flat 28 Grove House, 11-20 Tudor Grove, Londo",2024-05-20,2025-05-19,1,0,0,Tenanted,AST,Flat PB
418579035,a1G4J0000025zqmUAA,"Flat 29 Grove House, 11-20 Tudor Grove, Londo",2023-09-30,2024-09-29,1,0,0,Tenanted,AST,Flat PB
418579036,a1G4J0000025zo3UAA,"Flat 30 Grove House, 11-20 Tudor Grove, Londo",2024-05-09,2027-05-08,3,0,0,Tenanted,AST,Flat PB
418579037,a1G4J0000025zwvUAA,"Flat 31 Grove House, 11-20 Tudor Grove, Londo",2022-11-25,2024-11-24,2,0,0,Tenanted,AST,Flat PB
418579038,a1G4J0000025zwsUAA,"Flat 32 Grove House, 11-20 Tudor Grove, Londo",2024-01-02,2025-01-01,1,0,0,Tenanted,AST,Flat PB
418579039,a1G4J0000025zqUUAQ,"Flat 33 Grove House, 11-20 Tudor Grove, Londo",2023-11-04,2024-11-03,1,0,0,Tenanted,AST,Flat PB
418579040,a1G4J0000025zcpUAA,"Flat 34 Grove House, 11-20 Tudor Grove, Londo",2022-09-21,2024-09-20,2,0,0,Tenanted,AST,Flat PB
418579041,a1G4J0000025zzsUAA,"Flat 35 Grove House, 16 Tudor Grove, London",2022-10-10,2024-10-09,2,0,0,Tenanted,AST,Flat PB
418579042,a1G4J0000025zgKUAQ,"Car Space 1 (RHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418579043,a1G4J0000025zuyUAA,"Car Space 2 (RHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418579044,a1G4J0000025zcqUAA,"Car Space 3 (RHS) Grove House, Tudor Grove",2025-03-06,2027-03-05,2,0,0,Tenanted,CommLic,ParkingSpac
418579045,a1G4J0000025zUiUAI,"Car Space 4 (RHS) Grove House, Tudor Grove",2025-03-11,2033-03-10,8,0,0,Tenanted,CommLease,ParkingSpac
418579046,a1G4J0000025zmgUAA,"Car Space 5 (RHS) Grove House, Tudor Grove",2025-03-08,2027-03-07,2,0,0,Tenanted,CommLic,ParkingSpac
418579047,a1G4J0000025zPmUAI,"Car Space 6 (RHS) Grove House, Tudor Grove",2025-03-07,2050-03-06,25,0,0,Tenanted,CommLic,ParkingSpac
418579048,a1G4J0000025zwnUAA,"Car Space 7 (LHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418579049,a1G4J0000025zDGUAY,"Car Space 8 (LHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418579050,a1G4J0000025zekUAA,"Car Space 9 (LHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418579051,a1G4J0000025zpMUAQ,"Car Space 10 (LHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418579052,a1G4J0000025zzrUAA,"Car Space 11 (LHS) Grove House, Tudor Grove",,,0,0,0,For Let,Vacant,ParkingSpac
418580001,a1G4J0000025zVdUAI,"8 Barry Road, GF Front, London SE22 0HU",2023-11-28,2024-11-27,1,0,0,For Sale,AST,Flat PB
418580002,a1G4J0000025zUdUAI,"8 Barry Road, GF Rear, London SE22 0HU",2024-01-07,2025-01-06,1,0,0,For Sale,AST,Flat PB
